Transect_id,Species,TL_cm
9946,redband parrotfish,4
9946,redband parrotfish,3
9946,redband parrotfish,7
9946,redband parrotfish,7
9946,redband parrotfish,7
9946,redband parrotfish,4
9947,redband parrotfish,7
9947,redband parrotfish,5
9947,redband parrotfish,6
9947,redband parrotfish,6
9947,redband parrotfish,5
9948,redband parrotfish,3
9948,redband parrotfish,8
9948,redband parrotfish,7
9948,redband parrotfish,6
9948,redband parrotfish,15
9948,redband parrotfish,8
9948,redband parrotfish,6
9950,white grunt,10
9950,white grunt,10
9950,white grunt,10
9950,white grunt,10
9950,white grunt,10
9950,white grunt,10
9950,white grunt,10
9950,white grunt,10
9950,white grunt,10
9950,white grunt,22
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,14
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9950,white grunt,20
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,10
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9951,white grunt,19
9952,redband parrotfish,15
9952,redband parrotfish,23
9952,redband parrotfish,19
9952,redband parrotfish,25
9952,redband parrotfish,15
9952,redband parrotfish,17
9953,redband parrotfish,14
9953,redband parrotfish,4
9953,redband parrotfish,4
9953,redband parrotfish,4
9953,redband parrotfish,3
9953,redband parrotfish,18
9953,redband parrotfish,16
9953,redband parrotfish,4
9953,redband parrotfish,3
9953,redband parrotfish,3
9953,redband parrotfish,4
9953,redband parrotfish,4
9954,redband parrotfish,3
9954,redband parrotfish,4
9954,redband parrotfish,3
9954,redband parrotfish,5
9954,redband parrotfish,6
9954,redband parrotfish,7
9954,redband parrotfish,8
9955,redband parrotfish,5
9955,redband parrotfish,2
9955,redband parrotfish,3
9955,redband parrotfish,4
9955,redband parrotfish,3
9956,redband parrotfish,2
9956,redband parrotfish,4
9956,redband parrotfish,13
9956,redband parrotfish,5
9956,redband parrotfish,2
9956,redband parrotfish,6
9956,redband parrotfish,2
9957,white grunt,25
9957,redband parrotfish,4
9957,redband parrotfish,4
9957,redband parrotfish,5
9957,redband parrotfish,23
9957,redband parrotfish,8
9957,redband parrotfish,5
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,21
9958,white grunt,24
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9958,white grunt,19
9959,white grunt,30
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9959,white grunt,26
9960,redband parrotfish,7
9960,redband parrotfish,15
9960,redband parrotfish,4
9960,redband parrotfish,5
9960,redband parrotfish,6
9961,redband parrotfish,4
9961,redband parrotfish,3
9961,redband parrotfish,16
9961,redband parrotfish,2
9961,redband parrotfish,8
9961,redband parrotfish,7
9961,redband parrotfish,13
9961,redband parrotfish,9
9961,redband parrotfish,9
9961,redband parrotfish,4
9961,redband parrotfish,8
9961,redband parrotfish,34
9962,white grunt,17
9962,redband parrotfish,7
9962,redband parrotfish,8
9962,redband parrotfish,21
9962,redband parrotfish,18
9962,redband parrotfish,2
9962,redband parrotfish,4
9962,redband parrotfish,3
9963,redband parrotfish,8
9963,redband parrotfish,4
9963,redband parrotfish,3
9963,redband parrotfish,5
9963,redband parrotfish,5
9964,white grunt,10
9964,white grunt,10
9964,white grunt,10
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,17
9964,white grunt,9
9964,white grunt,9
9964,white grunt,9
9964,white grunt,9
9964,white grunt,9
9964,white grunt,9
9964,white grunt,9
9964,white grunt,9
9964,white grunt,9
9964,white grunt,9
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,16
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,12
9964,white grunt,9
9964,white grunt,10
9964,white grunt,12
9964,white grunt,9
9964,white grunt,9
9964,white grunt,9
9964,white grunt,7
9964,white grunt,5
9964,white grunt,5
9964,white grunt,5
9964,white grunt,5
9964,white grunt,3
9964,white grunt,20
9964,white grunt,16
9964,white grunt,8
9964,white grunt,8
9964,white grunt,8
9964,white grunt,28
9964,redband parrotfish,2
9964,redband parrotfish,17
9965,white grunt,16
9965,white grunt,16
9965,white grunt,16
9965,white grunt,16
9965,white grunt,16
9965,white grunt,16
9965,white grunt,16
9965,white grunt,16
9965,white grunt,16
9965,white grunt,16
9965,white grunt,16
9965,white grunt,16
9965,white grunt,15
9965,white grunt,15
9965,white grunt,15
9965,white grunt,15
9965,white grunt,15
9965,white grunt,9
9965,white grunt,10
9965,white grunt,10
9965,white grunt,13
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,9
9965,white grunt,16
9965,white grunt,10
9965,redband parrotfish,4
9965,redband parrotfish,5
9966,white grunt,4
9966,white grunt,4
9966,white grunt,4
9966,white grunt,4
9966,white grunt,4
9966,white grunt,4
9966,white grunt,4
9966,white grunt,4
9966,white grunt,4
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,20
9966,white grunt,22
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,white grunt,16
9966,redband parrotfish,5
9966,redband parrotfish,4
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,14
9967,white grunt,5
9967,white grunt,5
9967,white grunt,5
9967,white grunt,5
9967,white grunt,5
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,18
9967,white grunt,3
9967,white grunt,5
9967,white grunt,5
9967,white grunt,3
9967,white grunt,4
9967,white grunt,4
9967,white grunt,4
9967,redband parrotfish,7
9967,redband parrotfish,5
9967,redband parrotfish,7
9967,redband parrotfish,4
9968,redband parrotfish,4
9968,redband parrotfish,3
9968,redband parrotfish,4
9968,redband parrotfish,4
9970,white grunt,19
9970,white grunt,16
9970,white grunt,15
9970,redband parrotfish,7
9970,redband parrotfish,7
9971,white grunt,10
9971,white grunt,10
9971,white grunt,10
9971,white grunt,10
9971,white grunt,10
9971,white grunt,10
9971,white grunt,22
9971,white grunt,14
9971,white grunt,14
9971,white grunt,14
9971,white grunt,9
9971,white grunt,9
9971,white grunt,9
9971,white grunt,9
9971,white grunt,9
9971,white grunt,12
9971,white grunt,12
9971,white grunt,12
9971,white grunt,12
9971,white grunt,12
9971,white grunt,12
9971,redband parrotfish,7
9972,redband parrotfish,4
9972,redband parrotfish,5
9972,redband parrotfish,5
9972,redband parrotfish,6
9973,redband parrotfish,7
9973,redband parrotfish,2
9973,redband parrotfish,4
9973,redband parrotfish,3
9974,redband parrotfish,8
9974,redband parrotfish,24
9974,redband parrotfish,20
9974,redband parrotfish,4
9974,redband parrotfish,4
9974,redband parrotfish,7
9974,redband parrotfish,3
9974,redband parrotfish,6
9974,redband parrotfish,11
9974,redband parrotfish,6
9975,redband parrotfish,8
9975,redband parrotfish,5
9975,redband parrotfish,5
9975,redband parrotfish,6
9975,redband parrotfish,3
9975,redband parrotfish,5
9976,white grunt,16
9976,white grunt,16
9976,white grunt,16
9976,white grunt,16
9976,white grunt,16
9976,white grunt,16
9976,white grunt,8
9976,white grunt,8
9976,white grunt,8
9976,white grunt,8
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,15
9976,white grunt,20
9976,white grunt,20
9976,white grunt,20
9976,white grunt,20
9976,white grunt,20
9976,white grunt,20
9976,white grunt,20
9976,white grunt,20
9976,white grunt,20
9976,white grunt,20
9976,white grunt,23
9976,redband parrotfish,22
9977,white grunt,7
9977,white grunt,7
9977,white grunt,7
9977,white grunt,7
9977,white grunt,7
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,10
9977,white grunt,20
9977,white grunt,8
9977,white grunt,8
9977,white grunt,8
9977,white grunt,8
9977,white grunt,8
9977,white grunt,8
9977,white grunt,8
9977,white grunt,8
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,20
9977,white grunt,10
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,20
9977,white grunt,20
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,white grunt,15
9977,redband parrotfish,9
9977,redband parrotfish,10
9977,redband parrotfish,10
9977,redband parrotfish,22
9978,white grunt,12
9978,white grunt,12
9978,white grunt,12
9978,white grunt,12
9978,white grunt,12
9978,white grunt,12
9978,white grunt,12
9978,white grunt,12
9978,white grunt,12
9978,white grunt,12
9978,white grunt,5
9978,white grunt,5
9978,white grunt,5
9978,white grunt,7
9978,white grunt,7
9978,white grunt,7
9978,white grunt,7
9978,white grunt,7
9978,white grunt,7
